user_id,chat_id,language,number_messages,handling_time,start_time,website,website_summary
User 1512,10328,English,31,1147.0,2018-06-09 02:45:54.290633,Website A,Website A
User 1439,10329,English,12,887.0,2018-06-09 02:08:58.733956,Website C,Website C
User 1509,10330,English,19,720.0,2018-06-09 03:34:46.729462,Website A,Website A
User 1512,10331,English,37,1003.0,2018-06-09 02:01:49.014851,Website A,Website A
User 1509,10332,English,35,2019.0,2018-06-09 04:38:16.830267,Website A,Website A
User 1439,10333,English,9,321.0,2018-06-09 03:19:16.347547,Website A,Website A
User 1509,10334,English,26,1179.0,2018-06-09 04:43:09.363741,Website A,Website A
User 1439,10335,English,27,831.0,2018-06-09 04:06:55.839970,Website A,Website A
User 1439,10336,English,25,505.0,2018-06-09 04:00:56.054137,Website A,Website A
User 1439,10337,English,18,1230.0,2018-06-09 06:05:36.333785,Website A,Website A
User 1439,10338,English,7,489.0,2018-06-09 05:08:32.265762,Website A,Website A
User 1439,10339,English,15,404.0,2018-06-09 04:43:28.443076,Website A,Website A
User 1439,10340,English,13,817.0,2018-06-09 04:45:41.345605,Website C,Website C
User 1439,10341,English,5,236.0,2018-06-09 04:46:33.773127,Website A,Website A
User 1439,10342,English,22,917.0,2018-06-09 06:27:57.302717,Website A,Website A
User 1439,10343,English,16,705.0,2018-06-09 05:38:43.102655,Website A,Website A
User 1439,10344,English,16,715.0,2018-06-09 06:58:50.437500,Website A,Website A
User 1439,10345,English,12,1091.0,2018-06-09 06:38:25.870382,Website A,Website A
User 1439,10346,English,14,811.0,2018-06-09 05:48:27.616942,Website A,Website A
User 1439,10347,English,5,384.0,2018-06-09 05:34:39.722102,Website A,Website A
User 1439,10348,English,27,1487.0,2018-06-09 05:57:18.244870,Website A,Website A
User 1500,10349,English,25,1056.0,2018-06-09 06:32:42.323681,Website A,Website A
User 1439,10350,English,16,955.0,2018-06-09 05:44:15.629071,Website A,Website A
User 1439,10351,English,13,868.0,2018-06-09 06:12:18.262932,Website B,Website B
User 1500,10352,English,19,1019.0,2018-06-09 06:47:25.806591,Website A,Website A
User 1500,10353,English,4,332.0,2018-06-09 06:23:16.664625,Website A,Website A
User 1500,10354,English,20,1101.0,2018-06-09 07:02:04.348767,Website A,Website A
User 1439,10355,English,4,325.0,2018-06-09 06:45:55.316066,Website A,Website A
User 1500,10356,English,4,264.0,2018-06-09 06:37:08.938584,Website A,Website A
User 1439,10357,English,14,435.0,2018-06-09 07:19:44.232098,Website A,Website A
User 1439,10358,English,17,639.0,2018-06-09 07:27:58.738187,Website A,Website A
User 1500,10359,English,21,1102.0,2018-06-09 06:32:34.037646,Website A,Website A
User 1500,10360,English,15,1279.0,2018-06-09 07:59:31.012267,Website A,Website A
User 1439,10361,English,14,618.0,2018-06-09 06:22:54.581142,Website A,Website A
User 1439,10362,English,15,984.0,2018-06-09 06:36:48.193876,Website A,Website A
User 1500,10363,English,26,1185.0,2018-06-09 06:57:12.140475,Website A,Website A
User 1439,10364,English,42,1673.0,2018-06-09 06:47:00.068355,Website A,Website A
User 1439,10365,English,12,1069.0,2018-06-09 07:40:45.874740,Website B,Website B
User 1500,10366,English,13,952.0,2018-06-09 07:21:56.442255,Website A,Website A
User 1439,10367,English,12,632.0,2018-06-09 07:27:51.616020,Website C,Website C
User 1500,10368,English,17,973.0,2018-06-09 06:42:19.819685,Website A,Website A
User 1500,10369,English,9,613.0,2018-06-09 07:37:02.293418,Website B,Website B
User 1500,10370,English,30,1375.0,2018-06-09 07:43:23.596554,Website B,Website B
User 1439,10371,English,4,249.0,2018-06-09 07:48:14.397069,Website A,Website A
User 1439,10372,English,3,222.0,2018-06-09 06:28:03.107263,Website A,Website A
User 1439,10373,English,23,1552.0,2018-06-09 06:59:38.341992,Website C,Website C
User 1439,10374,English,18,1074.0,2018-06-09 07:56:12.129839,Website A,Website A
User 1500,10375,English,14,790.0,2018-06-09 07:24:41.096651,Website A,Website A
User 1500,10376,English,20,1200.0,2018-06-09 08:32:02.375074,Website A,Website A
User 1500,10377,English,25,1456.0,2018-06-09 07:34:26.564876,Website D,Website D
User 1439,10378,English,9,590.0,2018-06-09 07:52:31.546088,Website A,Website A
User 1439,10379,English,6,365.0,2018-06-09 07:24:06.419494,Website A,Website A
User 1439,10380,English,11,587.0,2018-06-09 08:46:13.035796,Website A,Website A
User 1439,10381,English,6,244.0,2018-06-09 07:17:50.315580,Website A,Website A
User 1439,10382,English,39,1709.0,2018-06-09 08:40:46.587491,Website A,Website A
User 1308,10384,English,14,915.0,2018-06-09 08:01:40.295227,Website A,Website A
User 1308,10385,English,8,461.0,2018-06-09 08:28:22.766402,Website A,Website A
User 1497,10387,English,6,366.0,2018-06-09 07:27:54.130685,Website A,Website A
User 1497,10388,English,18,819.0,2018-06-09 08:07:14.351063,Website A,Website A
User 1300,10389,English,22,1170.0,2018-06-09 08:19:56.397135,Website A,Website A
User 1297,10390,English,12,1300.0,2018-06-09 09:29:58.638863,Website A,Website A
User 1297,10391,Italian,59,3243.0,2018-06-09 08:12:57.521366,Website A,Website A
User 1308,10392,English,22,639.0,2018-06-09 09:00:56.144843,Website A,Website A
User 1497,10393,English,11,595.0,2018-06-09 08:28:47.388922,Website A,Website A
User 1497,10394,English,7,340.0,2018-06-09 09:10:04.157616,Website A,Website A
User 1308,10395,English,6,408.0,2018-06-09 08:57:42.202524,Website A,Website A
User 1497,10396,English,4,201.0,2018-06-09 08:49:17.068725,Website A,Website A
User 1308,10397,English,33,2451.0,2018-06-09 09:01:29.015274,Website A,Website A
User 1297,10398,Italian,22,1136.0,2018-06-09 08:47:21.229371,Website A,Website A
User 1497,10399,English,6,448.0,2018-06-09 08:52:25.978406,Website A,Website A
User 1308,10400,English,10,682.0,2018-06-09 09:23:55.847595,Website A,Website A
User 1497,10401,English,9,820.0,2018-06-09 08:23:24.892622,Website A,Website A
User 1497,10402,English,19,1197.0,2018-06-09 09:12:59.512293,Website A,Website A
User 1308,10403,English,19,1368.0,2018-06-09 08:32:50.743514,Website D,Website D
User 1497,10404,English,23,998.0,2018-06-09 08:39:58.044629,Website C,Website C
User 1497,10405,English,10,892.0,2018-06-09 09:03:29.851108,Website A,Website A
User 1308,10406,English,18,760.0,2018-06-09 08:06:49.861444,Website A,Website A
User 1497,10407,English,8,629.0,2018-06-09 09:27:00.468425,Website A,Website A
User 1297,10408,Italian,17,1084.0,2018-06-09 09:14:55.574411,Website A,Website A
User 1297,10409,Italian,21,1045.0,2018-06-09 08:26:51.076059,Website A,Website A
User 1308,10411,English,31,3359.0,2018-06-09 09:28:47.384257,Website A,Website A
User 1497,10412,English,15,1424.0,2018-06-09 09:18:22.714310,Website A,Website A
User 1497,10413,English,10,669.0,2018-06-09 08:14:40.641754,Website A,Website A
User 1308,10414,English,27,1902.0,2018-06-09 10:26:13.937117,Website C,Website C
User 1308,10415,English,6,964.0,2018-06-09 08:39:35.560574,Website A,Website A
User 1497,10416,English,8,633.0,2018-06-09 08:50:00.435141,Website A,Website A
User 1497,10417,English,48,1781.0,2018-06-09 09:29:36.470622,Website A,Website A
User 1497,10418,English,8,601.0,2018-06-09 09:02:54.132646,Website A,Website A
User 1308,10423,English,33,1756.0,2018-06-09 09:16:53.798067,Website A,Website A
User 1497,10424,English,19,1150.0,2018-06-09 09:09:19.780903,Website A,Website A
User 1497,10425,English,7,512.0,2018-06-09 09:24:23.385530,Website B,Website B
User 1308,10427,English,8,448.0,2018-06-09 09:01:34.765535,Website A,Website A
User 1308,10430,English,32,1472.0,2018-06-09 10:45:45.882160,Website A,Website A
User 1308,10439,English,31,1517.0,2018-06-09 10:07:18.061684,Website C,Website C
User 1308,10440,English,21,1216.0,2018-06-09 09:21:52.358770,Website A,Website A
User 1497,10443,English,6,496.0,2018-06-09 09:18:24.136308,Website A,Website A
User 1297,10445,Italian,49,2319.0,2018-06-09 11:20:06.345893,Website A,Website A
User 1497,10449,English,4,295.0,2018-06-09 10:08:49.684791,Website A,Website A
User 1497,10451,English,16,727.0,2018-06-09 10:01:59.979535,Website A,Website A
User 1497,10454,English,12,846.0,2018-06-09 09:50:32.367078,Website D,Website D
User 1497,10458,English,25,1229.0,2018-06-09 09:28:24.915948,Website A,Website A
User 1497,10459,English,8,1015.0,2018-06-09 10:54:57.407788,Website C,Website C
User 1497,10460,English,8,726.0,2018-06-09 09:41:21.282823,Website A,Website A
User 1497,10468,English,14,738.0,2018-06-09 10:01:51.747214,Website B,Website B
User 1497,10470,English,8,498.0,2018-06-09 10:06:20.754702,Website A,Website A
User 1497,10471,English,9,748.0,2018-06-09 09:45:43.774070,Website A,Website A
User 1308,10472,English,39,2818.0,2018-06-09 10:41:48.024504,Website A,Website A
User 1308,10474,English,19,1332.0,2018-06-09 10:26:56.440212,Website A,Website A
User 1308,10475,English,9,615.0,2018-06-09 09:42:51.581369,Website B,Website B
User 1297,10476,Italian,9,543.0,2018-06-09 09:50:01.642348,Website A,Website A
User 1497,10480,English,25,1864.0,2018-06-09 10:56:57.870214,Website A,Website A
User 1497,10482,English,25,1833.0,2018-06-09 10:29:43.591564,Website A,Website A
User 1497,10490,English,17,1517.0,2018-06-09 11:21:56.470699,Website A,Website A
User 1308,10491,English,13,769.0,2018-06-09 11:23:38.775681,Website B,Website B
User 1308,10494,English,8,534.0,2018-06-09 11:17:05.503942,Website A,Website A
User 1308,10495,English,15,855.0,2018-06-09 10:28:24.001075,Website A,Website A
User 1308,10498,French,29,2210.0,2018-06-09 12:17:06.367683,Website A,Website A
User 1497,10500,English,8,695.0,2018-06-09 10:55:41.151711,Website A,Website A
User 1308,10504,English,6,517.0,2018-06-09 10:35:09.312529,Website A,Website A
User 1331,10506,English,14,1141.0,2018-06-09 11:25:49.699791,Website A,Website A
User 1331,10512,English,48,1568.0,2018-06-09 11:28:57.021990,Website A,Website A
User 1331,10513,English,8,1084.0,2018-06-09 12:11:43.947045,Website C,Website C
User 1282,10517,English,15,841.0,2018-06-09 11:03:00.301479,Website D,Website D
User 1282,10518,English,11,679.0,2018-06-09 11:41:12.540716,Website A,Website A
User 1282,10519,English,7,498.0,2018-06-09 11:29:54.996825,Website A,Website A
User 1497,10523,English,39,1674.0,2018-06-09 11:42:09.464757,Website A,Website A
User 1497,10525,English,11,771.0,2018-06-09 11:56:57.094676,Website A,Website A
User 1282,10527,English,13,635.0,2018-06-09 11:51:35.886261,Website A,Website A
User 1497,10529,English,5,618.0,2018-06-09 11:33:57.421727,Website A,Website A
User 1308,10532,English,6,415.0,2018-06-09 11:23:55.409936,Website A,Website A
User 1282,10533,English,9,438.0,2018-06-09 11:42:08.018494,Website A,Website A
User 1308,10534,English,9,616.0,2018-06-09 10:42:00.829583,Website A,Website A
User 1497,10535,English,29,983.0,2018-06-09 11:03:49.453785,Website D,Website D
User 1282,10536,English,8,403.0,2018-06-09 10:37:11.048840,Website B,Website B
User 1282,10537,English,14,1150.0,2018-06-09 10:46:14.993860,Website A,Website A
User 1331,10538,English,14,472.0,2018-06-09 10:46:49.743316,Website B,Website B
User 1497,10539,English,23,1347.0,2018-06-09 11:19:57.045688,Website D,Website D
User 1331,10540,English,16,684.0,2018-06-09 12:32:25.761369,Website D,Website D
User 1282,10541,English,10,344.0,2018-06-09 12:13:47.491312,Website B,Website B
User 1308,10542,English,8,463.0,2018-06-09 12:36:28.429886,Website B,Website B
User 1331,10543,English,14,738.0,2018-06-09 12:00:39.271677,Website B,Website B
User 1282,10544,English,8,241.0,2018-06-09 11:58:11.495891,Website B,Website B
User 1282,10545,English,17,1419.0,2018-06-09 12:32:39.234705,Website B,Website B
User 1282,10546,English,16,1113.0,2018-06-09 11:24:31.165943,Website B,Website B
User 1308,10547,English,24,2005.0,2018-06-09 12:57:09.499776,Website A,Website A
User 1282,10548,English,7,512.0,2018-06-09 11:07:35.915298,Website D,Website D
User 1308,10549,English,17,665.0,2018-06-09 11:36:36.431635,Website C,Website C
User 1282,10553,English,26,1997.0,2018-06-09 13:12:12.293158,Website D,Website D
User 1248,10554,English,3,240.0,2018-06-09 12:48:06.894601,Website D,Website D
User 1248,10555,English,48,2084.0,2018-06-09 13:37:51.369713,Website D,Website D
User 1248,10556,English,20,1499.0,2018-06-09 12:06:43.381921,Website C,Website C
User 1282,10557,English,5,414.0,2018-06-09 12:53:45.607846,Website C,Website C
User 1248,10558,English,19,1492.0,2018-06-09 12:04:36.494791,Website B,Website B
User 1282,10559,English,12,311.0,2018-06-09 12:34:48.959032,Website D,Website D
User 1282,10560,English,7,396.0,2018-06-09 13:09:11.611770,Website C,Website C
User 1331,10561,English,38,1352.0,2018-06-09 13:33:45.734150,Website C,Website C
User 1282,10562,English,9,499.0,2018-06-09 12:46:19.635570,Website B,Website B
User 1341,10563,English,8,626.0,2018-06-09 12:34:12.191912,Website B,Website B
User 1331,10564,English,23,669.0,2018-06-09 12:01:18.948829,Website C,Website C
User 1248,10565,English,18,864.0,2018-06-09 12:59:09.020167,Website B,Website B
User 1282,10566,English,7,344.0,2018-06-09 12:34:53.936393,Website C,Website C
User 1341,10567,English,34,1851.0,2018-06-09 12:18:45.961410,Website D,Website D
User 1248,10568,English,34,1435.0,2018-06-09 13:46:31.271226,Website D,Website D
User 1497,10569,English,4,176.0,2018-06-09 13:38:07.510377,Website B,Website B
User 1497,10570,English,12,579.0,2018-06-09 12:52:25.509209,Website B,Website B
User 1248,10571,English,32,1909.0,2018-06-09 13:48:34.519057,Website B,Website B
User 1341,10572,English,17,578.0,2018-06-09 13:34:51.064553,Website B,Website B
User 1497,10573,English,6,230.0,2018-06-09 14:16:26.117462,Website B,Website B
User 1497,10574,English,15,433.0,2018-06-09 12:40:58.457132,Website D,Website D
User 1341,10575,English,39,1772.0,2018-06-09 14:29:35.793536,Website D,Website D
User 1497,10576,English,14,607.0,2018-06-09 13:05:41.479421,Website B,Website B
User 1497,10577,English,8,425.0,2018-06-09 14:54:50.232367,Website B,Website B
User 1248,10578,English,10,1415.0,2018-06-09 14:19:51.123491,Website F,Other
User 1497,10579,French,11,571.0,2018-06-09 13:51:47.839332,Website B,Website B
User 1341,10580,English,16,752.0,2018-06-09 14:34:11.226061,Website C,Website C
User 1497,10581,Spanish,12,590.0,2018-06-09 15:15:33.839925,Website B,Website B
User 1497,10582,English,14,1321.0,2018-06-09 15:12:58.896643,Website B,Website B
User 1341,10583,English,10,516.0,2018-06-09 14:52:55.921523,Website B,Website B
User 1248,10584,English,13,852.0,2018-06-09 14:38:29.754968,Website B,Website B
User 1282,10585,English,18,1157.0,2018-06-09 14:42:15.719303,Website D,Website D
User 1497,10586,English,18,1844.0,2018-06-09 15:09:03.432872,Website D,Website D
User 1282,10587,English,22,664.0,2018-06-09 15:11:09.017381,Website B,Website B
User 1282,10588,English,7,272.0,2018-06-09 14:15:18.842093,Website B,Website B
User 1282,10589,English,11,886.0,2018-06-09 14:24:40.051327,Website D,Website D
User 1282,10590,English,17,738.0,2018-06-09 15:52:12.390181,Website D,Website D
User 1282,10591,English,8,473.0,2018-06-09 16:18:27.131143,Website D,Website D
User 1282,10592,English,16,399.0,2018-06-09 16:11:07.068158,Website D,Website D
User 1497,10595,English,5,351.0,2018-06-09 16:05:36.446583,Website C,Website C
User 1497,10596,English,16,1339.0,2018-06-09 15:21:13.573948,Website C,Website C
User 1341,10598,English,15,1549.0,2018-06-09 15:41:27.914733,Website B,Website B
User 1341,10599,English,10,678.0,2018-06-09 16:57:30.517911,Website B,Website B
User 1497,10601,English,29,1359.0,2018-06-09 16:02:42.556045,Website B,Website B
User 1341,10602,English,33,1721.0,2018-06-09 17:02:18.845516,Website B,Website B
User 1497,10603,English,29,2205.0,2018-06-09 17:36:03.261920,Website B,Website B
User 1341,10604,English,10,826.0,2018-06-09 16:39:03.753511,Website C,Website C
User 1341,10605,English,30,1781.0,2018-06-09 16:48:40.080590,Website D,Website D
User 1497,10606,English,22,1638.0,2018-06-09 16:02:42.611604,Website C,Website C
User 1341,10607,English,8,440.0,2018-06-09 16:24:15.063095,Website C,Website C
User 1341,10608,English,11,616.0,2018-06-09 17:16:42.122904,Website B,Website B
User 1341,10609,English,27,1639.0,2018-06-09 17:46:09.211176,Website D,Website D
User 1341,10610,English,44,1226.0,2018-06-09 16:40:33.192685,Website C,Website C
User 1341,10611,English,21,961.0,2018-06-09 18:00:27.435317,Website B,Website B
User 1282,10612,English,21,1364.0,2018-06-09 17:44:30.268286,Website C,Website C
User 1282,10613,English,7,258.0,2018-06-09 17:25:01.333788,Website C,Website C
User 1341,10614,English,12,586.0,2018-06-09 18:20:14.165718,Website B,Website B
User 1341,10615,English,9,431.0,2018-06-09 17:53:28.350323,Website F,Other
User 1341,10616,English,10,246.0,2018-06-09 18:04:54.938402,Website B,Website B
User 1341,10617,English,12,422.0,2018-06-09 18:08:27.443254,Website D,Website D
User 1282,10618,English,10,573.0,2018-06-09 16:50:38.417340,Website D,Website D
User 1341,10619,English,11,470.0,2018-06-09 18:32:39.392911,Website D,Website D
User 1341,10620,English,14,489.0,2018-06-09 16:59:34.004451,Website B,Website B
User 1341,10621,English,12,673.0,2018-06-09 18:37:29.000128,Website B,Website B
User 1282,10622,English,19,1191.0,2018-06-09 18:25:45.697551,Website B,Website B
User 1282,10623,English,11,793.0,2018-06-09 18:06:25.643902,Website D,Website D
User 1282,10624,English,18,1704.0,2018-06-09 19:11:58.658020,Website D,Website D
User 1282,10625,English,3,244.0,2018-06-09 19:06:13.586772,Website B,Website B
User 1282,10626,English,25,1857.0,2018-06-09 17:58:01.626358,Website B,Website B
User 1282,10627,English,19,1077.0,2018-06-09 18:29:47.312918,Website B,Website B
User 1341,10628,English,23,1016.0,2018-06-09 17:54:37.707916,Website B,Website B
